4151;7.64
4162;7.51
4173;7.64
4185;7.64
4197;7.58
4208;7.58
4219;7.51
4231;7.58
4242;7.51
4253;7.58
4265;7.51
4277;7.58
4288;7.64
4299;7.64
4311;7.58
4322;7.51
4334;7.64
4345;7.58
4357;7.64
4368;7.51
4379;7.51
4390;7.64
4403;7.58
4414;7.64
4425;7.58
4436;7.64
4448;7.51
4459;7.64
4471;7.64
4483;7.51
4494;7.64
4505;7.58
4516;7.58
4529;7.64
4540;7.64
4551;7.64
4562;7.58
4574;7.64
4585;7.64
4597;7.64
4609;7.64
4620;7.64
4631;7.64
4642;7.64
4654;7.64
4666;7.58
4677;7.64
4688;7.64
4700;7.64
4711;7.64
4722;7.64
4734;7.64
4746;7.64
4757;7.64
4768;7.51
4780;7.64
4791;7.58
4803;7.58
4814;7.58
4826;7.64
4837;7.58
4848;7.58
4860;7.58
4872;7.64
4883;7.64
4894;7.64
4905;7.64
4917;7.58
4929;7.58
4940;7.58
4952;7.58
4963;7.51
4974;7.58
4985;7.58
4998;7.58
5009;7.51
5020;7.51
5031;7.64
5043;7.64
5054;7.51
5066;7.58
5078;7.64
5089;7.58
5100;7.64
5111;7.58
5123;7.58
5135;7.58
5146;7.58
5157;7.58
5169;7.58
5180;7.58
5191;7.58
5203;7.58
5215;7.58
5226;7.58
5237;7.58
5249;7.58
5261;7.58
5272;7.58
5283;7.58
5295;7.58
5306;7.58
5317;7.58
5329;7.58
5341;7.58
5352;7.58
5363;7.58
5374;7.58
5386;7.58
5398;7.58
5409;7.58
5421;7.58
5432;7.58
5443;7.58
5454;7.58
5467;7.58
5478;7.58
5489;7.64
5500;7.58
5512;7.58
5523;7.51
5535;7.64
5547;7.58
5558;7.58
5569;7.64
5580;7.58
5593;7.58
5604;7.64
5615;7.64
5626;7.58
5638;7.64
5649;7.64
5661;7.58
5672;7.64
5684;7.64
5695;7.64
5706;7.58
5718;7.64
5730;7.58
5741;7.58
5752;7.58
5764;7.64
5775;7.58
5786;7.64
5798;7.58
5810;7.51
5821;7.58
5832;7.58
5843;7.64
5855;7.64
5867;7.64
5878;7.58
5890;7.58
5901;7.64
5912;7.51
5923;7.64
5936;7.58
5947;7.64
5958;7.64
5969;7.58
5981;7.64
5993;7.64
6004;7.64
6016;7.58
6027;7.64
6038;7.64
6049;7.58
6062;7.64
6073;7.58
6084;7.64
6095;7.51
6107;7.64
6118;7.64
6130;7.58
6141;7.64
6153;7.58
6164;7.64
6175;7.58
6187;7.58
6199;7.51
6210;7.64
6221;7.58
6233;7.64
6244;7.64
6255;7.58
6267;7.64
6279;7.58
6290;7.58
6301;7.64
6312;7.58
6325;7.64
6336;7.64
6347;7.58
6359;7.58
6370;7.58
6381;7.51
6393;7.64
6405;7.58
6416;7.58
6427;7.58
6438;7.58
6450;7.58
6462;7.58
6473;7.64
6484;7.51
6496;7.58
6507;7.58
6518;7.58
6531;7.58
6542;7.58
6553;7.64
6564;7.58
6576;7.58
6587;7.58
6599;7.58
6610;7.58
6622;7.64
6633;7.64
6644;7.58
6656;7.58
6668;7.51
6679;7.64
6690;7.64
6702;7.64
6713;7.58
6725;7.64
6736;7.58
6748;7.58
6759;7.58
6770;7.51
6781;7.64
6794;7.58
6805;7.64
6816;7.64
6828;7.58
6839;7.64
6850;7.58
6862;7.58
6874;7.58
6885;7.58
6896;7.58
6907;7.58
6919;7.58
6931;7.58
6942;7.58
6953;7.51
6965;7.58
6976;7.58
6987;7.58
7000;7.58
7011;7.64
7022;7.58
7033;7.64
7045;7.58
7057;7.51
7068;7.58
7079;7.58
7091;7.64
7102;7.58
7113;7.51
7126;7.58
7137;7.58
7148;7.58
7159;7.58
7171;7.58
7182;7.58
7194;7.58
7205;7.58
7217;7.58
7228;7.58
7239;7.58
7250;7.64
7263;7.58
7274;7.58
7285;7.58
7297;7.64
7308;7.58
7319;7.58
7331;7.58
7343;7.51
7354;7.58
7365;7.58
7376;7.58
7388;7.58
7400;7.64
7411;7.58
7422;7.64
7434;7.58
7445;7.58
7457;7.58
7469;7.64
7480;7.58
7491;7.64
7502;7.64
7514;7.58
7526;7.64
7537;7.58
7548;7.64
7560;7.64
7571;7.58
7582;7.64
7595;7.64
7606;7.64
7617;7.64
7628;7.51
7640;7.64
7651;7.64
7663;7.64
7674;7.64
7686;7.64
7697;7.64
7708;7.58
7719;7.58
7732;7.58
7743;7.64
7754;7.64
7766;7.64
7777;7.64
7789;7.58
7800;7.64
7812;7.64
7823;7.64
7834;7.64
7845;7.64
7858;7.64
7869;7.58
7880;7.64
7891;7.64
7903;7.64
7914;7.51
7926;7.64
7938;7.64
7949;7.58
7960;7.64
7971;7.64
7983;7.64
7995;7.70
8006;7.64
8017;7.58
8029;7.64
8040;7.64
8051;7.64
8064;7.64
8075;7.64
8086;7.64
8097;7.64
8109;7.64
8120;7.64
8132;7.64
8143;7.64
8155;7.64
8166;7.64
8177;7.64
8189;7.64
8201;7.58
8212;7.64
8223;7.64
8235;7.64
8246;7.64
8258;7.64
8269;7.64
8281;7.64
8292;7.64
8303;7.58
8314;7.64
8327;7.64
8338;7.64
8349;7.58
8360;7.64
8372;7.64
8383;7.64
8395;7.64
8407;7.64
8418;7.64
8429;7.64
8440;7.64
8452;7.64
8464;7.64
8475;7.64
8486;7.58
8498;7.64
8509;7.64
8521;7.64
8532;7.64
8544;7.70
8555;7.64
8566;7.70
8578;7.64
8590;7.70
8601;7.64
8612;7.70
8624;7.64
8635;7.64
8646;7.70
8658;7.64
8670;7.64
8681;7.64
8692;7.58
8704;7.64
8715;7.64
8727;7.64
8738;7.64
8750;7.70
8761;7.64
8772;7.58
8783;7.64
8796;7.64
8807;7.64
8818;7.70
8829;7.70
8841;7.70
8852;7.70
8864;7.64
8876;7.58
8887;7.64
8898;7.58
8909;7.64
8922;7.64
8933;7.70
8944;7.64
8955;7.64
8967;7.64
8978;7.70
8990;7.64
9001;7.70
9013;7.58
9024;7.64
9035;7.58
9047;7.64
9059;7.58
9070;7.64
9081;7.70
9093;7.70
9104;7.64
9115;7.64
9127;7.70
9139;7.64
9150;7.64
9161;7.58
9172;7.64
9184;7.64
9196;7.64
9207;7.64
9219;7.64
9230;7.64
9241;7.64
9253;7.64
9265;7.64
9276;7.58
9287;7.64
9298;7.64
9310;7.64
9322;7.64
9333;7.64
9345;7.58
9356;7.64
9367;7.64
9378;7.64
9391;7.70
9402;7.64
9413;7.64
9424;7.70
9436;7.64
9447;7.70
9459;7.64
9470;7.64
9482;7.70
9493;7.64
9504;7.64
9516;7.64
9528;7.64
9539;7.64
9550;7.70
9562;7.70
9573;7.64
9584;7.64
9596;7.64
9608;7.70
9619;7.70
9630;7.64
9641;7.70
9654;7.70
9665;7.64
9676;7.70
9688;7.64
9699;7.70
9710;7.64
9722;7.70
9734;7.58
9745;7.76
9756;7.64
9767;7.70
9779;7.70
9791;7.64
9802;7.70
9814;7.64
9825;7.64
9836;7.70
9847;7.64
9860;7.70
9871;7.64
9882;7.70
9893;7.64
9905;7.70
9916;7.58
9928;7.64
9939;7.70
9951;7.76
9962;7.70
9973;7.76
9986;7.64
9997;7.64
10008;7.64
10020;7.64
10033;7.64
10045;7.58
10058;7.70
10071;7.70
10083;7.70
10095;7.64
10107;7.70
10121;7.70
10133;7.70
10145;7.70
10158;7.64
10170;7.70
10182;7.70
10195;7.70
10208;7.70
10220;7.70
10232;7.64
10245;7.64
10258;7.64
10270;7.64
10283;7.70
10295;7.70
10307;7.64
10320;7.70
10333;7.64
10345;7.64
10357;7.58
10370;7.70
10382;7.70
10395;7.70
10407;7.70
10420;7.70
10432;7.70
10444;7.70
10458;7.70
10470;7.70
10482;7.70
10494;7.70
10507;7.64
10520;7.70
10532;7.64
10545;7.70
10557;7.70
10569;7.70
10582;7.70
10595;7.70
10607;7.70
10619;7.76
10632;7.70
10644;7.64
10657;7.70
10670;7.64
10682;7.70
10694;7.70
10706;7.70
10720;7.70
10732;7.70
10744;7.70
10757;7.70
10769;7.76
10781;7.76
10795;7.70
10807;7.70
10819;7.76
10831;7.70
10844;7.70
10857;7.70
10869;7.76
10882;7.70
10894;7.70
10906;7.70
10919;7.76
10932;7.76
10944;7.70
10956;7.76
10969;7.64
10981;7.64
10994;7.70
11006;7.70
11019;7.70
11031;7.70
11043;7.70
11057;7.70
11069;7.70
11081;7.76
11094;7.76
11106;7.76
11119;7.70
11131;7.76
11144;7.76
11156;7.76
11168;7.70
11181;7.76
11194;7.76
11206;7.76
11218;7.70
11231;7.70
11243;7.70
11256;7.70
11269;7.70
11281;7.70
11293;7.64
11305;7.70
11319;7.70
11331;7.76
11343;7.70
11356;7.76
11368;7.70
11380;7.76
11394;7.76
11406;7.76
11418;7.70
11430;7.70
11443;7.70
11456;7.70
11468;7.70
11481;7.70
11493;7.70
11505;7.70
11518;7.70
11531;7.70
11543;7.76
11555;7.70
11568;7.70
11580;7.70
11593;7.76
11606;7.70
11618;7.76
11630;7.70
11642;7.76
11656;7.70
11668;7.70
11680;7.76
11693;7.76
11705;7.76
11718;7.70
11730;7.70
11743;7.70
11755;7.70
11767;7.70
11780;7.76
11793;7.70
11805;7.76
11817;7.70
11830;7.76
11842;7.70
11855;7.70
11868;7.76
11880;7.76
11892;7.76
11905;7.64
11918;7.70
11930;7.76
11942;7.70
11955;7.76
11967;7.76
11979;7.76
11993;7.70
12005;7.76
12017;7.76
12029;7.82
12042;7.70
12055;7.76
12067;7.70
12080;7.76
12092;7.76
12104;7.70
12118;7.76
12130;7.76
12142;7.76
12154;7.70
12167;7.76
12179;7.82
12192;7.76
12205;7.70
12217;7.76
12229;7.70
12241;7.76
12255;7.70
12267;7.70
12279;7.70
12292;7.76
12304;7.76
12317;7.76
12329;7.76
12342;7.70
12354;7.76
12366;7.76
12379;7.82
12392;7.76
12404;7.76
12417;7.76
12429;7.82
12441;7.76
12454;7.76
12467;7.76
12479;7.82
12491;7.89
12504;7.82
12517;7.89
12529;7.82
12541;7.76
12554;7.82
12566;7.76
12578;7.82
12592;7.76
12604;7.82
12616;7.82
12628;7.82
12641;7.82
12654;7.95
12666;7.82
12679;7.95
12691;7.89
12703;7.82
12717;7.82
12729;7.82
12741;7.82
12753;7.82
12766;7.82
12778;7.82
12791;7.82
12804;7.89
12816;7.82
12828;7.76
12840;7.82
12854;7.70
12866;7.82
12878;7.70
12891;7.76
12903;7.82
12916;7.82
12929;7.82
12941;7.89
12953;7.82
12965;7.82
12978;7.82
12991;7.76
13003;7.82
13016;7.82
13028;7.82
13040;7.82
13053;7.76
13066;7.82
13078;7.82
13090;7.82
13103;7.82
13116;7.82
13128;7.82
13140;7.89
13153;7.89
13165;7.76
13177;7.89
13191;7.82
13203;7.89
13215;7.89
13228;7.82
13240;7.89
13253;7.89
13265;7.89
13278;7.89
13290;7.89
13302;7.89
13316;7.89
13328;7.89
13340;7.89
13352;7.89
13365;7.89
13377;7.89
13390;7.89
13403;7.89
13415;7.89
13427;7.89
13440;7.89
13453;7.95
13465;7.89
13477;7.89
13490;7.89
13502;7.82
13515;7.89
13528;7.82
13540;7.89
13552;7.89
13564;7.89
13577;7.95
13590;7.95
13602;7.95
13615;7.89
13627;7.95
13639;7.95
13652;7.95
13665;8.01
13677;7.95
13689;7.95
13702;7.95
13715;7.89
13727;7.95
13740;7.95
13752;7.95
13764;7.95
13776;7.95
13790;7.95
13802;7.95
13814;7.89
13827;7.95
13839;7.95
13852;7.95
13864;8.01
13877;8.01
13889;8.01
13901;7.95
13915;8.01
13927;7.95
13939;8.01
13952;7.95
13964;8.14
13976;8.14
13989;8.20
14002;8.14
14014;8.20
14026;8.27
14039;8.33
14052;8.27
14064;8.27
14076;8.33
14089;8.27
14101;8.27
14114;8.27
14127;8.20
14139;8.27
14151;8.20
14163;8.33
14176;8.33
14189;8.33
14201;8.33
14214;8.33
14226;8.33
14238;8.33
14252;8.33
14264;8.33
14276;8.33
14288;8.33
14301;8.33
14314;8.33
14326;8.33
14339;8.27
14351;8.33
14363;8.33
14375;8.33
14389;8.27
14401;8.33
14413;8.33
14426;8.33
14438;8.33
14451;8.39
14464;8.33
14476;8.33
14488;8.33
14500;8.39
14514;8.33
14526;8.33
14538;8.33
14551;8.33
14563;8.33
14575;8.33
14588;8.39
14601;8.52
14613;8.78
14625;8.84
14638;8.97
14651;8.84
14663;8.97
14675;9.10
14688;9.17
14700;8.97
14713;9.24
14726;9.24
14738;9.24
14750;9.10
14763;9.10
14775;9.04
14788;9.10
14800;9.10
14813;9.17
14825;9.37
14837;9.57
14851;9.97
14863;10.17
14876;10.51
14889;11.28
14903;11.78
14917;11.71
14930;11.71
14944;11.56
14957;11.49
14970;11.56
14985;11.49
14998;11.64
15011;11.64
15025;11.85
15038;11.64
15052;11.56
15066;11.64
15079;11.49
15092;11.71
15106;11.35
15120;11.49
15133;11.35
15147;11.35
15160;11.35
15173;11.42
15187;11.49
15201;11.49
15214;11.42
15227;11.42
15241;11.42
15255;11.42
15268;11.35
15282;11.35
15295;11.35
15308;11.35
15323;11.35
15336;11.49
15349;11.42
15363;11.49
15377;11.49
15390;11.49
15404;11.56
15417;11.64
15430;11.56
15444;11.56
15458;11.64
15471;11.56
15484;11.49
15498;11.56
15512;11.64
15525;11.71
15539;11.71
15552;11.85
15565;12.00
15580;11.71
15593;11.35
15606;11.56
15620;11.42
15633;11.64
15647;11.71
15661;11.78
15674;11.92
15687;11.71
15700;11.85
15715;11.85
15728;11.85
15741;12.00
15755;11.85
15768;11.71
15782;11.85
15796;11.78
15809;11.92
15822;12.00
15836;12.00
15850;11.92
15863;11.49
15877;11.64
15890;11.56
15903;11.56
15918;11.49
15931;11.56
15944;11.49
15958;11.56
15971;11.56
15985;11.71
15998;11.56
16012;11.64
16025;11.56
16038;11.42
16053;11.49
16066;11.49
16079;11.49
16093;11.49
16106;11.49
16120;11.56
16134;11.56
16147;11.49
16160;11.42
16174;11.49
16188;11.42
16201;11.64
16215;11.42
16228;11.35
16242;11.35
16256;11.28
16269;11.28
16282;11.28
16295;11.35
16310;11.21
16323;11.35
16336;11.35
16350;11.35
16363;11.28
16377;11.35
16391;11.28
16404;11.35
16417;11.35
16431;11.42
16445;11.42
16458;11.56
16472;11.49
16485;11.42
16498;11.49
16513;11.56
16526;11.49
16539;11.64
16552;11.56
16566;11.56
16580;11.78
16593;11.49
16607;11.78
16620;11.85
16633;11.78
16648;11.49
16661;11.49
16674;11.49
16688;11.49
16701;11.49
16715;11.56
16729;11.49
16742;11.49
16755;11.49
16769;11.42
16783;11.49
16796;11.49
16809;11.49
16823;11.49
16836;11.42
16850;11.42
16864;11.42
16877;11.42
16890;11.49
16904;11.42
16918;11.49
16931;11.49
16945;11.56
16958;11.49
16971;11.49
16986;11.42
16999;11.49
17012;11.42
17026;11.49
17039;11.49
17053;11.71
17067;11.78
17080;11.64
17093;11.56
17107;11.56
17121;11.56
17134;11.64
17147;11.49
17161;11.42
17175;11.64
17188;11.71
17202;11.78
17215;12.00
17228;11.56
17243;11.78
17256;11.64
17269;11.78
17283;12.07
17296;11.92
17310;12.07
17324;11.85
17337;11.92
17350;11.92
17363;12.00
17378;11.92
17391;11.92
17404;11.78
17418;11.85
17431;11.78
17445;11.78
17459;11.85
17472;12.07
17485;12.00
17499;12.00
17513;11.78
17526;11.71
17540;11.71
17553;11.64
17566;11.56
17581;11.49
17594;11.42
17607;11.42
17620;11.42
17634;11.42
17648;11.56
17661;11.56
17675;11.64
17688;11.56
17701;11.56
17716;11.49
17729;11.28
17742;11.42
17756;11.49
17769;11.42
17783;11.49
17797;11.42
17810;11.42
17823;11.42
17837;11.42
17851;11.35
17864;11.42
17878;11.49
17891;11.49
17904;11.49
17918;11.49
17932;11.56
17945;11.64
17958;11.71
17973;11.78
17986;11.78
17999;11.71
18013;11.78
18026;11.56
18040;11.56
18054;11.49
18067;11.64
18080;11.71
18094;11.78
18108;11.78
18121;11.71
18135;11.64
18148;11.78
18161;11.78
18176;11.85
18189;11.64
18202;11.56
18215;11.71
18229;11.71
18243;11.64
18256;11.78
18270;11.71
18283;11.71
18296;11.78
18311;11.56
18324;11.64
18337;11.49
18351;11.64
18364;11.56
18378;11.64
18392;11.64
18405;11.56
18418;11.42
18432;11.49
18446;11.42
18459;11.49
18472;11.42
18486;11.42
18499;11.42
18513;11.35
18527;11.28
18540;11.28
18553;11.35
18567;11.42
18581;11.28
18594;11.28
18608;11.28
18621;11.35
18634;11.35
18649;11.14
18662;11.21
18675;11.14
18689;11.21
18702;11.28
18716;11.35
18729;11.28
18743;11.35
18756;11.28
18769;11.21
18784;11.21
18797;11.21
18810;11.14
18824;11.28
18838;11.42
18851;11.49
18865;11.49
18878;11.49
18891;11.49
18906;11.56
18919;11.56
18932;11.71
18946;11.71
18959;11.78
18973;11.85
18987;11.71
19000;11.85
19013;11.71
19026;11.92
19041;12.07
19054;12.58
19067;12.36
19081;12.95
19094;12.29
19108;12.36
19122;12.14
19135;12.00
19148;11.92
19162;12.07
19176;12.07
19189;12.14
19203;12.14
19216;12.21
19229;12.00
19244;11.92
19257;12.14
19270;12.21
19283;12.14
19297;12.14
19311;12.21
19324;12.07
19338;12.07
19351;12.00
19364;12.00
19379;11.92
19392;11.92
19405;11.85
19419;11.78
19432;11.71
19446;11.78
19460;11.85
19473;11.92
19486;11.85
19500;11.85
19514;11.64
19527;11.71
19540;11.85
19554;11.92
19567;11.85
19581;11.78
19595;11.85
19608;11.92
19621;11.85
19635;11.78
19649;11.71
19662;11.56
19676;11.56
19689;11.56
19703;11.64
19717;11.71
19730;11.64
19743;11.71
19757;11.71
19771;11.64
19784;11.78
19798;11.78
19811;11.78
19824;12.00
19838;12.07
19852;12.36
19865;12.00
19878;11.71
19892;11.71
19906;11.71
19919;11.92
19933;11.92
19946;11.92
19959;12.21
19974;12.29
19987;12.21
20000;12.29
20014;12.21
20027;11.85
20041;12.00
20055;12.00
20068;12.21
20081;11.92
20094;12.14
20109;12.21
20122;12.29
20135;12.00
20149;12.21
20162;12.14
20176;12.43
20190;12.43
20203;12.14
20216;12.07
20230;11.85
20244;11.71
20257;11.71
20271;11.71
20284;11.85
20297;11.78
20312;11.64
20325;11.64
20338;11.56
20352;11.71
20365;11.64
20379;11.56
20392;11.56
20406;11.56
20419;11.56
20432;11.56
20447;11.56
20460;11.49
20473;11.42
20487;11.49
20500;11.49
20514;11.35
20528;11.35
20541;11.42
20554;11.28
20569;11.21
20582;11.21
20595;11.14
20609;10.93
20622;11.07
20636;11.00
20649;10.93
20663;11.00
20676;10.93
20689;11.07
20704;11.14
20717;11.00
20730;11.00
20744;11.00
20757;11.14
20771;11.28
20785;11.21
20798;11.21
20811;11.28
20825;11.21
20839;11.14
20852;11.07
20866;11.07
20879;11.07
20892;11.14
20907;11.21
20920;11.35
20933;11.35
20946;11.64
20960;11.42
20974;11.14
20987;11.21
21001;11.21
21014;11.21
21027;11.28
21042;11.49
21055;11.35
21068;11.49
21082;11.28
21095;11.42
21109;11.42
21123;11.21
21136;10.79
21149;10.79
21163;10.79
21177;10.58
21190;10.51
21203;10.51
21217;10.38
21230;10.31
21244;10.24
21258;10.17
21271;10.10
21284;10.10
21298;10.10
21312;10.10
21325;10.04
21339;10.04
21352;9.97
21364;10.17
21379;10.04
21392;10.17
21405;10.10
21419;10.17
21432;10.17
21446;10.17
21459;10.10
21473;10.17
21486;10.24
21500;10.10
21514;10.10
21527;10.10
21540;9.97
21553;9.97
21565;9.97
21578;9.97
21591;9.83
21603;9.83
21615;9.83
21627;9.83
21641;9.83
21653;9.83
21665;9.77
21678;9.77
21690;9.70
21703;9.77
21715;9.70
21728;9.77
21740;9.77
21752;9.77
21765;9.77
21778;9.70
21790;9.77
21803;9.77
21815;9.77
21827;9.70
21840;9.77
21853;9.77
21865;9.77
21877;9.77
21890;9.77
21903;9.77
21915;9.77
21927;9.70
21940;9.77
21952;9.77
21964;9.77
21978;9.70
21990;9.77
22002;9.70
22014;9.77
22027;9.70
22040;9.77
22052;9.77
22065;9.77
22077;9.77
22089;9.70
22103;9.77
22115;9.77
22127;9.77
22139;9.77
22152;9.70
22164;9.77
22177;9.77
22190;9.77
22202;9.77
22214;9.77
22226;9.77
22240;9.70
22252;9.70
22264;9.77
22277;9.77
22289;9.70
22302;9.77
22315;9.70
22327;9.77
22339;9.70
22351;9.77
22364;9.77
22377;9.77
22389;9.77
22402;9.77
22414;9.77
22426;9.77
22439;9.77
22452;9.77
22464;9.77
22476;9.77
22489;9.70
22502;9.77
22514;9.77
22526;9.77
22539;9.77
22551;9.77
22563;9.77
22577;9.70
22589;9.70
22601;9.77
22614;9.77
22626;9.70
22639;9.70
22651;9.63
22664;9.77
22676;9.70
22688;9.70
22702;9.70
22714;9.77
22726;9.77
22738;9.70
22751;9.77
22763;9.77
22776;9.77
22789;9.70
22801;9.77
22813;9.77
22825;9.77
22839;9.70
22851;9.77
22863;9.77
22876;9.77
22888;9.70
22901;9.77
22914;9.77
22926;9.77
22938;9.70
22950;9.77
22963;9.70
22976;9.83
22988;9.77
23001;9.77
23013;9.77
23025;9.77
23038;9.77
23051;9.77
23063;9.77
23075;9.83
23088;9.77
23101;9.77
23113;9.83
23126;9.83
23138;9.83
23150;9.83
23162;9.90
23176;9.90
23188;9.90
23200;9.97
23213;10.10
23226;10.04
23240;10.10
23254;10.17
23267;10.17
23280;10.31
23293;10.31
23308;10.38
23321;10.44
23334;10.51
23348;10.51
23361;10.58
23375;10.65
23389;10.65
23402;10.79
23415;10.86
23429;10.93
23443;11.00
23456;10.93
23470;10.86
23483;10.86
23497;11.00
23511;10.93
23524;11.00
23537;11.14
23550;11.42
23565;11.49
23578;12.29
23591;12.43
23605;12.21
23618;11.92
23632;11.78
23646;11.56
23659;11.56
23672;11.42
23686;11.28
23700;11.28
23713;11.28
23727;11.28
23740;11.35
23753;11.21
23768;11.28
23781;11.21
23794;11.14
23808;11.07
23821;10.93
23835;11.00
23848;10.93
23862;11.00
23875;11.00
23888;10.86
23903;11.00
23916;10.93
23929;10.93
23943;10.93
23956;10.86
23970;10.79
23984;10.72
23997;10.72
24010;10.72
24024;10.72
24038;10.72
24051;10.72
24065;10.65
24078;10.58
24091;10.72
24105;10.79
24119;10.65
24132;10.72
24145;10.58
24159;10.65
24173;10.72
24186;10.58
24200;10.72
24213;10.72
24226;10.93
24241;10.79
24254;10.79
24267;10.65
24281;10.65
24294;10.58
24308;10.38
24322;10.51
24335;10.44
24348;10.24
24363;10.31
24376;10.24
24389;10.31
24402;10.24
24416;10.17
24430;10.24
24443;10.17
24457;10.24
24470;10.10
24483;10.17
24498;10.10
24511;10.17
24524;10.17
24538;10.24
24551;10.17
24565;10.24
24579;10.17
24592;10.17
24605;10.10
24619;10.17
